Centro Social de Durrães,"Rua Nova, 357 - Durrães",Barcelos,Braga,Associação,1998,504204610
Centro Social da Paróquia de Arcozelo,"Rua Gil Vicente, n.o 10",Barcelos,Braga,"Centro SocialParoquial",1988,502164638
Centro Social Paroquial de Aguiar,"Rua de Santo António, n.o 33 -Aguiar",Barcelos,Braga,"Centro SocialParoquial",1998,503895377
Centro Social Paroquial de Fragoso,"Rua Dr.o José António Vieira, n.o 82",Barcelos,Braga,"Centro SocialParoquial",1993,502486830
Centro Social Paroquial de Gilmonde,"Rua Cirilo António Figueiredo, n.o125",Barcelos,Braga,"Centro SocialParoquial",1995,502895250
Santa Casa da Misericórdia de Barcelos,Barcelos,Barcelos,Braga,Misericórdia,1982,500239886
Venerável Ordem Terceira de S. Francisco,"Rua Dr. Manuel Pais, n.o 273",Barcelos,Braga,Associação,1982,500851093
Centro de Solidariedade Social de S. Veríssimo,"Rua João Gomes Lourenço, n.o 496",Barcelos,Braga,Associação,1999,504167847
Casa do Povo de Alvito,"Rua da Aldeia, n.o 229",Barcelos,Braga,Associação,1999,500934177
Casa do Cruzeiro,Quinta do Cruzeiro,Barcelos,Braga,"Instituto deOrganizaçãoReligiosa",2000,504589474
"ACRA - Associação Social, Cultural e Recreativa de Alheira","Rua da Senra, n.o 2",Barcelos,Braga,Associação,2000,500925690
Centro Social Paroquial de Tregosa,"Lugar da Igreja, paróquia de SantaMa.  de Tregosa",Barcelos,Braga,"Centro SocialParoquial",2001,505140993
Centro de Apoio e Solidariedade da Pousa,"Rua Padre JOaquim firmino Gomes,n.o 733",Barcelos,Braga,Associação,2001,504588796
Centro Social e Paroquial de Areias de Vilar,"Rua da Devesa, n.o 257",Barcelos,Braga,"Centro SocialParoquial",2001,504390252
"Associação Social, Cultural e Recreativa de Creixomil - Barcelos",Lugar do Ribeiro,Barcelos,Braga,Associação,2001,505227703
Associação Social Cultural e Recreativa de Chorente,"Rua das Torrinhas, n.o 175",Barcelos,Braga,Associação,2001,505519216
Gupo de Acção Social Cristã,"Convento dos Padres FranciscanosCapuchinhos",Barcelos,Braga,Associação,2002,501167102
Centro Comunitário Moinhos de Vento,"Avenida de Sequeade, n,o 265",Barcelos,Braga,Associação,2003,505135930
Centro de Assistência Social de Balugães,"Praça da Liberdade, n.o 60",Barcelos,Braga,Associação,2003,506116174
Infantário de Santa Maria da Fonte de Baixo,Largo da Fonte de Baixo,Barcelos,Braga,Associação,2004,501431632
Associação Galo Novo,"Rua da Igreja, n.o 463",Barcelos,Braga,Associação,2005,506794750
Centro Social de Remelhe D. António Barroso,"Rua da Calçada, n.o 113",Barcelos,Braga,Associação,2006,509331912
Associação Perelhal Solidário - IPSS,"Rua Frei Pedro de Perelhal, 766",Barcelos,Braga,Associação,2006,513051848
"Associação Recovery, IPSS","Rua Dr. Sebastião Matos, n.o 58/68",Barcelos,Braga,Associação,2007,510865437
"Associação de Criadores de Aconchego e Promotores do Acolhimento deGalegos S. Martinho",Lugar da Igreja,Barcelos,Braga,Associação,2008,508405610
Centro  Zulmira Pereira Simões - Instituição Solidariedade Social de Roriz,"Rua de S. Miguel de Roriz, n.o 2423",Barcelos,Braga,Associação,2009,510513328
Centro Social de S. Teotónio,Lugar da Igreja - Rio Covo,Barcelos,Braga,Associação,2009,504800000
"A Nossa História - Associação de Pais de Apoio a Pessoas ComNecessidades Especiais","Praceta Correio Mor, 5 - Edfo.JuntaFreg. Arcozelo",Barcelos,Braga,Associação,2009,507450957
Centro Social Ernesto Gonçalves Costa,"Rua do Cruzeiro, n.o 13",Barcelos,Braga,Associação,2009,509161030
Associação Humanitária de Rio Côvo Santa Eugénia,"Rua Arquitecta Maria José Marquesda Silva, n.o 82",Barcelos,Braga,Associação,2012,509724361
Associação Carapeços Solidário,"Rua da Fariota, 390",Barcelos,Braga,Associação,2015,513656090
Associação Nacional de AVC,"Avenida João Duarte, n.o 100 -Arcozelo",Barcelos,Braga,Associação,2016,504766015
"AMAR 21- Associação de Apoio à Trissomia 21 e Outras Perturbações doNeurodesenvolvimento","Rua Tomé de Sousa, n.o 19 - EdifícioLeal",Barcelos,Braga,Associação,2019,510400884
ASP - Associação Social de Pereira,"Rua da Igreja, n.o 408",Barcelos,Braga,Associação,2020,515776033
Amigos da Terceira Idade de Palmeira,Lugar de S. Sebastião - Palmeira,Braga,Braga,Associação,1989,502610255
"A.S.C.R.E.D.N.O. - Associação Social Cultural Recreativa e Desportiva deNogueiró","Rua da Residência, n.o 50 - Nogueiró",Braga,Braga,Associação,1997,503793337
Asilo de São José,Rua de Santa Teresa,Braga,Braga,Associação,1987,500850224
Associação de Pais e Amigos da Freguesia de Cunha,"Rua de Beirão, n.o 3",Braga,Braga,Associação,1998,503713007
Associação Cultural e Recreativa de Cabreiros,"Rua Padre Moreira, n.o 13",Braga,Braga,Associação,1997,501387900
Associação de Solidariedade Social de S.Tiago de Fraião,"Avenida Dr. Francisco SalgadoZenha, s/n",Braga,Braga,Associação,1997,504048937
Associação Centro Social e Cultural de Ferreiros,"Rua Frei José Vilaça, n.o 99 - 1.oEsq.",Braga,Braga,Associação,1992,502647469
Associação da Creche de Braga,"Rua do Raio, n.o 235",Braga,Braga,Associação,1983,500875278
"Associação de Reformados, Pensionistas e Idosos do Vale D'Este","Rua da Cruz, Celeirós -  4705 - 406Celeirós BRG",Braga,Braga,Associação,1995,503070351
Associação dos Antigos Alunos da Escola Industrial e Comercial de Braga,"Avenida Imaculada Conceição, n.o132",Braga,Braga,Associação,1992,502240725
Associação Famílias,"Rua de Guadalupe, n.o 73",Braga,Braga,"Instituto deOrganizaçãoReligiosa",1992,502091398
"Associação Juvenil ""A Bogalha""","Rua Álvaro Dória, n.o 33",Braga,Braga,Associação,1988,501947701
Associação Juvenil Jovens Em Caminhada,"Rua de S.João, n.o 3",Braga,Braga,Associação,1991,502026707
Associação de São José,"Rua Tenente Coronel Dias Pereira,n.o 31",Braga,Braga,Associação,1981,501310762
Centro Social da Paróquia de S.Vicente de Braga,Igreja de S. Vicente,Braga,Braga,Associação,1996,503076961
Associação de Assistência de S. Vicente de Paulo da Freguesia da Sé-Braga,"Rua Campo das Parretas, n.o 26",Braga,Braga,Associação,1990,502768177
Associação Maconde - Braga,Freguesia de Maximinos,Braga,Braga,Associação,1989,501994556
Centro Social da Paróquia de São Victor,"Rua de São Domingos, 4",Braga,Braga,"Centro SocialParoquial",1981,501959106
Centro Cultural e Social de Santo Adrião,"Rua do Centro Cultural e Social desanto Adrião",Braga,Braga,Associação,1998,501483667
Centro de Solidariedade da Sagrada Família,"Rua S. Geraldo, 69",Braga,Braga,"Instituto deOrganizaçãoReligiosa",1982,501426620
Centro de Solidariedade Espírito Santo,Estrada da Falperra,Braga,Braga,"Instituto deOrganizaçãoReligiosa",1982,501224777
"Centro Paroquial de Fraternidade Cristã e de Solidariedade Social de SãoLázaro",Rua Sá de Miranda,Braga,Braga,"Centro SocialParoquial",1984,501540555
Centro Social da Paróquia de Adaúfe,"Avenida da Imaculada Conceição, n.o264",Braga,Braga,"Centro SocialParoquial",1995,503837458
Centro Social da Paróquia de Ferreiros,"Rua do Centro Social da Paróquia deFerreiros",Braga,Braga,"Centro SocialParoquial",1995,503151351
Centro Social da Paróquia de Nogueira,Rua da Igreja,Braga,Braga,"Centro SocialParoquial",1991,502323086
Centro Social Paroquial de Santa Eulália de Tenões,Rua de Santa Eulália,Braga,Braga,"Centro SocialParoquial",1996,503367591
Centro Social Padre David de Oliveira Martins,"Rua do Centro Social Padre David,n.o 58",Braga,Braga,"Instituto deOrganizaçãoReligiosa",1987,500899592
Centro Social da Paróquia de Celeirós,"Avenida de sao Lourenço, n.o 154-156",Braga,Braga,"Centro SocialParoquial",1992,502796278
Centro Social da Paróquia de Gualtar,Rua da Igreja Nova,Braga,Braga,"Centro SocialParoquial",1990,502217502
Centro Social Paroquial de Santa Eulália de Crespos,"Largo da Igreja, n.o 1",Braga,Braga,"Centro SocialParoquial",1997,503674079
Centro Social da Paróquia de S. Pedro de Lomar,"Rua da Resistência, n.o 1 - Lomar",Braga,Braga,"Centro SocialParoquial",1988,502127201
Centro Social Paroquial da Sobreposta,"Rua do Centro Social, n.o 8",Braga,Braga,"Centro SocialParoquial",1996,502771127
Centro de Solidariedade da Imaculada Conceição,"Rua de São Geraldo, n.o 24",Braga,Braga,"Instituto deOrganizaçãoReligiosa",1983,500903328
Colégio de São Caetano,Largo Madre de Deus,Braga,Braga,"Instituto deOrganizaçãoReligiosa",1982,500939497
Congregação das Servas Franciscanas de Nossa senhora das Graças,"Rua Costa Gomes, n.o 85",Braga,Braga,Associação,1981,500825580
Cozinha Económica,Rua do Raio,Braga,Braga,Associação,1983,500903190
Cáritas Arquidiocesana de Braga,Rua dos Falcões,Braga,Braga,"Instituto deOrganizaçãoReligiosa",1989,501438394
Fundação Stela e Oswaldo Bomfim (Fundação Bomfim),"Rua da Boavista, n.o 152",Braga,Braga,"Instituto deOrganizaçãoReligiosa",1994,502948884
Instituto de Reabilitação e Integração Social,Lugar da Agrinha - Nogueira,Braga,Braga,Associação,1993,502722932
Instituto Diocesano de Apoio ao Clero,"Rua de São Domingos, n.o 109",Braga,Braga,"Instituto deOrganizaçãoReligiosa",1995,503378631
Instituto Monsenhor Airosa,"Rua Monsenhor Airosa, n.o 96",Braga,Braga,Associação,1982,500836248
Irmandade de Santa Cruz,"Largo Carlos Amarante, n.o 11",Braga,Braga,Associação,1983,500877491
"Associação Católica Internacional ao Serviço da Juventude Feminina-JuntaDiocesana de Braga","Rua Professor Machado Vilela, n.o201",Braga,Braga,Associação,1982,500849560
Lar Conde de Agrolongo,"Praça Conde de Agrolongo, n.o 120",Braga,Braga,Associação,1982,500032017
Lar de D.Pedro V,"Avenida Central, n.o 144",Braga,Braga,Associação,1983,500746907
Oficina de São José,"Rua do Raio, n.o 47/75",Braga,Braga,"Instituto deOrganizaçãoReligiosa",1983,500851182
Patronato de Nossa Senhora da Luz,Praça Mouzinho de Albuquerque,Braga,Braga,Associação,1982,501922059
Patronato Nossa Senhora da Torre,"Praça Conselheiro Torres deAlmeida, n.o 19",Braga,Braga,Associação,1982,500852499
Patronato de S. Pedro de Maximinos,"Rua Lopes Gonçalves, n.o 31",Braga,Braga,Associação,1983,501394842
Santa Casa da Misericórdia de Braga,"Rua D. Diogo de Sousa, n.o 124",Braga,Braga,Misericórdia,1982,500848645
Centro de Solidariedade de Braga/ Projecto Homem,"Rua do Alcaide, n.o  29/31",Braga,Braga,Associação,1992,502654201
Assoc. Surdos Mudos Distrito Braga,"(Prov.) Lugar Mazagão, Freg.Aveleda",Braga,Braga,Associação,1999,502774894
Casa do Povo de Tadim,"Rua 25 de Abril, n.o 2 a 6",Braga,Braga,Associação,1999,500954925
Associação de Apoio à Saúde Mental - O Salto,"Rua Padre Armando Lira, n.o 62",Braga,Braga,Associação,1999,504160834
Centro Comunitário de S. Martinho de Dume,"Travessa de Soubremoure, n.o 2",Braga,Braga,Associação,1999,504730584
Associação de Solidariedade Social de Santa Maria de Lamaçães,"Avenida Dr. António Palha, n.o 31",Braga,Braga,Associação,1999,505188104
Centro Social Paroquial de Aveleda,"Largo da Igreja, n.o 12",Braga,Braga,"Centro SocialParoquial",2000,504684825
"APPACDM  de Braga - Associação  Portuguesa de Pais e  Amigos do CidadãoDeficiente  Mental","Rua de S. Lázaro, n.o 38",Braga,Braga,Associação,2000,504646702
Associação Portuguesa dos Veteranos de Guerra,"Largo das Carvalheiras, n.o 54",Braga,Braga,Associação,2001,504330330
"Associação de Reformados, Pensionistas e Idosos da Freguesia de Este (S.Pedro) e Limítrofes","Rua das Areias, n.o 2",Braga,Braga,Associação,2001,504619411
"Centro Social ""Aldeia da Gente Pequena""","Rua de Tourido, n.o 60",Braga,Braga,Associação,2001,505332558
Associação de Solidariedade Social de Padim da Graça,"Salão Polivalente-Sede J.Freg.Padimda Graça",Braga,Braga,Associação,2001,504857967
Associação de Defesa do Idoso e Crianças de Arentim,Rua da Estação,Braga,Braga,Associação,2001,505219069
"Ass de Pais e Encarregados de Educação de Alunos da Escola do 1.o Ciclo doEnsino Básico do Carandá",Rua Américo Ferreira de Carvalho,Braga,Braga,Associação,2001,503740225
Centro Social Paroquial de Esporões,Praceta P. Guilherme,Braga,Braga,"Centro SocialParoquial",2001,504627260
"Associação de Solidariedade Social, Cultural e Recreativa Santa Maria deBraga",Rua D. Gualdim Pais n.o 22 A/24,Braga,Braga,Associação,2002,505726130
Domus Fraternitas - Fundação de Solidariedade Social,Montariol - Braga,Braga,Braga,"Instituto deOrganizaçãoReligiosa",2002,504516949
Associação de Solidariedade Social Jardim de Infância 31 de Janeiro,"Ava. 31 de Janeiro, no. 109",Braga,Braga,Associação,2002,505929031
União Distrital das Intituições Particulares de Solidariedade Social  de Braga,"Rua de Santa Margarida, n.o 2 A, 3.o,Sala 2",Braga,Braga,Associação,2003,506216110
Centro Social Paroquial de Mire de Tibães,"Rua dos Verdes, n.o 4",Braga,Braga,"Centro SocialParoquial",2004,506450210
Associação Cultural e Social de S. Pedro de Merelim Clube de Infância IPSS,"Rua da Escola (Edifício Junta deFreguesia)",Braga,Braga,Associação,2004,509522750
Associação Solidariedade Social e Cultural do Divino Salvador Figueiredo,"Rua do Pinheiro do Bicho, n.o 60",Braga,Braga,Associação,2004,506551687
Associação Comunitária de Apoio à Reabilitação de Braga,Rua da Escola,Braga,Braga,Associação,2005,506847322
Centro Cultural e Social de S. Pedro de Lomar,Rua Dr José Azevedo Ferreira,Braga,Braga,Associação,2005,506683257
Instituto Juvenil de Maria Imaculada,"Rua do Poente, n.o 78",Braga,Braga,"Instituto deOrganizaçãoReligiosa",1988,502059486
Fundação Vieira Gomes - Centro de Bem Estar Social de S. Jerónimo de Real,"Rua Costa Gomes, no. 32 - Real -Braga",Braga,Braga,Fundação,2006,501619640
APCB - Associação de Paralisia Cerebral de Braga,"Rua de Redemoinhos, n.o 1",Braga,Braga,Associação,2006,506746860
"Amados-Ass. Minhota de Apoio ao Doente Oncológico de Senologia-Casa deAcolhimento Bracara Augusta","Avenida João XXI, n.o 553",Braga,Braga,Associação,2007,510901581
Associação Casa da Irmã Lúcia - Vidente de Fátima,"Estrada do Bom Jesus, no 100",Braga,Braga,Associação,2007,507804597
Associação Grupo Desportivo Penso Santo Estêvão,"Rua dos Pardieiros, n.o 5",Braga,Braga,Associação,2007,502546840
ANIMA UNA - Associação de Apoio Social,Lugar da Fonte Seca - Fraião,Braga,Braga,Associação,2007,508193591
Associação Solidariedade Social Cultural e Recreativa - MAXISECI,"Rua D. Afonso Henriques, n.o 1 - 2.oAndar",Braga,Braga,Associação,2007,513119337
"Associação Moradores de Bouça das Valas, Bouças, Quintães, LoureiraRoçadas","Travessa Bouça das Valas, Moreira -Braga",Braga,Braga,Associação,2008,502040564
Associação Tebosa Solidária,"Lugar da Igreja, Tebosa",Braga,Braga,Associação,2008,507836421
"Associação ""Envelhecer em Família""","Rua Francisco Mendes, no 12 - 2oEsq",Braga,Braga,Associação,2008,508111153
Associação de Idosos do Centro Histórico de Braga,"Rua do Ferraz, n.o 50",Braga,Braga,Associação,2008,503514675
Mundo dos Amigos - Associação para a Integração da Criança e do Adulto,"Rua do Fujacal, no 22",Braga,Braga,Associação,2008,507985443
Associação Casa do Areal,"Rua Dr. Domingos Pereira, Areal deCima",Braga,Braga,Associação,2008,506510590
Associação Social e Cultural de Sobreposta,"Avenida da Igreja, n.o 59",Braga,Braga,Associação,2008,507176529
Centro Comunitário de Desenvolvimento Social de Braga,"Rua Prof. Machado Vilela, no 160",Braga,Braga,Associação,2008,508330912
Associação de Pais do Agrupamento de Escolas de Palmeira,Escola EB 2-3 de Palmeira,Braga,Braga,Associação,2009,502066067
TEM - Associação Todos com a Esclerose Múltipla,"Rua D. Afonso Henriques, n.o 1",Braga,Braga,Associação,2009,508676819
"Associação Sem Fins Lucrativos de Reformados de Santa Maria de Panóias -IPSS","Rua Padre António Correia Mesquita,no 5",Braga,Braga,Associação,2009,509355153
APRILB-Associação de Pensionistas Reformados e Idosos de Lomar Braga,"Rua Quinta da Bouça, n.o 11",Braga,Braga,Associação,2009,513139699
"Associação de Solidariedade Cultural Ambiental e Desportiva AmigosNascente do Este Zonas Adjacentes","Travessa da Igreja,no.6, freguesia deEste - Braga",Braga,Braga,Associação,2009,508391784
AREA - Associação de Recolha de Excedentes Alimentares,"Praça da Faculdade de Filosofia ,n.o16",Braga,Braga,Associação,2009,509151175
Associação dos Funcionários da Universidade do Minho,"Instalações da Universidade doMinho - AFUM",Braga,Braga,Associação,2010,503595772
AIA - Associação para a Inclusão e Apoio ao Autista,"Rua do Assento de Cima, 18",Braga,Braga,Associação,2010,509508570
"F.Social Desportivo e Cultural dos Trabalhadores da Câmara Municipal deBraga e Empresas Municipais","Pr.a Conde de Agrolongo - Edif.oMunicipal Pópulo",Braga,Braga,Associação,2011,502201444
"Centro de Convívio Para a Universidade de Minhota do Autodidacta e da 3.aIdade","Avenida da Liberdade, n.o 642, 5.oDireiro",Braga,Braga,Associação,2011,503594164
Centro Social da Paróquia de Priscos,"Largo do Padre Artur Lopes dosSantos",Braga,Braga,"Centro SocialParoquial",2012,509945848
"APECDA BRAGA - Associação de Pais para a Educação, Cidadania,Desenvolvimento e Apoio Social","Rua da Quinta, n.o 17",Braga,Braga,Associação,2012,501744363
ANÉIS - Associação Nacional para o Estudo e Intervenção na Sobredotação,"Rua de S. Geraldo, n.o 41",Braga,Braga,Associação,2016,504459589
Fundação Casa da Irmã Lúcia - Vidente de Fátima - FCIL - VF,"Estrada do Bom Jesus, n.o 100",Braga,Braga,"Instituto deOrganizaçãoReligiosa",2017,591000490
AVI - Associação Vida Independente,"Praça Manuel Fernandes da Silva,n.o 51 - 4.o Dt.o",Braga,Braga,Associação,2018,514539445
Associação de Equitação Terapêutica de Braga - AETB,"Av.o Imaculada Conceição, n.o 153",Braga,Braga,Associação,2019,514007087
Adolescere - Associação de apoio à criança e ao adolescente,"Rua de S. Geraldo, n.o 41",Braga,Braga,Associação,2019,513720723
Romã: Associação de Solidariedade Social,"Rua Monsenhor Ferreira, n.o 71,R/Chão",Braga,Braga,Associação,2019,515449032
"CPI - Comissão de Proteção ao Idoso, Associação Regional do Norte","Rua dos Prados, n.o 29 R/c Direito",Braga,Braga,Associação,2019,510891233
Associação Mulheres de Braga - AMBRAGA,"Rua Santa Justa, n.o 8,  5.o Dto",Braga,Braga,Associação,2020,515888931
Associação Hospitalários de São Lázaro,Largo de São Francisco,Braga,Braga,Associação,2020,591000458
Associação YAY - Educação em Inclusão,Rua da Igreja Velha,Braga,Braga,Associação,2021,515129631
AIFS - Associação de Intervenção Familiar e Social,"Rua Bernardo Sequeira, n.o 218",Braga,Braga,Associação,2021,515320269
Centro  Social de Cabeceiras de Basto,"Rua D. Manuel Fraga, no 280","Cabeceiras deBasto",Braga,Associação,1983,501392823
Centro Social e Paroquial de Bucos,Lugar de Vila Boa,"Cabeceiras deBasto",Braga,"Centro SocialParoquial",1995,503177113
Centro Social e Paroquial de Santo André de Riodouro,Lugar da Igreja,"Cabeceiras deBasto",Braga,"Centro SocialParoquial",1996,503534781
Centro Social e Paroquial de Abadim,Lugar do Arnado,"Cabeceiras deBasto",Braga,"Centro SocialParoquial",1996,503534757
Centro Social da Paróquia de Caves,Avenida da Igreja,"Cabeceiras deBasto",Braga,"Centro SocialParoquial",1992,502646403
Fundação António Joaquim Gomes da Cunha,"Lugar Gondarém - Freg. CabeceirasBasto -S.Nicolau","Cabeceiras deBasto",Braga,Fundação,1989,500850747
Irmandade da Santa Casa da Misericórdia de S. Miguel de Refojos,"Rua joão Paulo II, n.o 492","Cabeceiras deBasto",Braga,Misericórdia,1983,501501428
Associação Recreativa e Cultural de Arco de Baúlhe - A.R.C.A.,"Rua de Arco de Baúlhe, freguesia deArco de Baúlhe","Cabeceiras deBasto",Braga,Associação,2002,502153547
Associação Dinamizadora Interesses Basto - A.D.I.B.,"Rua Antunes Basto, Freguesia deRefojos de Basto","Cabeceiras deBasto",Braga,Associação,2007,502405333
Centro Social da Paróquia de S. Bartolomeu do Rego,"Rua da Igreja, n.o 125, Lugar da VilaBoa","Celorico deBasto",Braga,"Centro SocialParoquial",1999,502851589
Centro Social Paroquial Divino Salvador,Lugar da Igreja - Ribas,"Celorico deBasto",Braga,"Centro SocialParoquial",1992,502513306
Irmandade da Santa Casa da Misericórdia de São Bento de Arnoia,"Largo do Mosteiro, n.o 6","Celorico deBasto",Braga,Misericórdia,1982,500852308
Centro Social Paroquial de Molares,"Rua Padre Doutor AntónioGonçalves, n.o 183","Celorico deBasto",Braga,"Centro SocialParoquial",1998,504009079
Centro Social Paroquial de Gagos,Rua Nossa Senhora da Goma,"Celorico deBasto",Braga,"Centro SocialParoquial",2000,504009010
Centro Social Paroquial de Vale de Bouro,Lugar da Igreja - Vale de Bouro,"Celorico deBasto",Braga,"Centro SocialParoquial",2000,504009036
Associação de Solidariedade Social de Basto,"Rua Combatentes do Ultramar, n.o28","Celorico deBasto",Braga,Associação,2001,509420982
Associação Estrela da Amizade,"Rua de Matinho, n.o 167","Celorico deBasto",Braga,Associação,2002,504321668
Associação Social Santa Maria de Borba da Montanha,"Lugar de Assento, Borba daMontanha","Celorico deBasto",Braga,Associação,2004,506102890
Associação de Solidariedade Santo André de Codessoso,Codessoso - Celorico de Basto,"Celorico deBasto",Braga,Associação,2005,510999700
Grupo Cultural e Recreativo e Núcleo Infantil (G.C.R.N.I.),Rua da Vila n.o 47 -,"Celorico deBasto",Braga,Associação,2019,500855676
ADICTA - Associação Viver em Celorico de Basto,"Rua das Veigas, n.o 205 - Agilde","Celorico deBasto",Braga,Associação,2020,516186850
"ASCRA - Associação Social, Cultural e Recreativa de Apúlia",Rua da ASCRA,Esposende,Braga,Associação,1992,502532114
Associação Social Cultural Artística e Recreativa de Forjães,Lugar da Igreja - Forjães,Esposende,Braga,Associação,1993,501524614
Centro Paroquial e Social de Vila Chã,"Rua da Igreja, n.o 4",Esposende,Braga,"Centro SocialParoquial",1981,501831495
Centro Social da Juventude do Mar,Freg. de S. Bartolomeu do Mar,Esposende,Braga,Associação,1982,501087524
Centro Social da Juventude Unida de Marinhas,"Rua da Várzea, n.o 15",Esposende,Braga,Associação,1987,501376453
Centro Social da Paróquia de Curvos,Lugar da Igreja,Esposende,Braga,"Centro SocialParoquial",1992,502622393
Centro Social e Cultural de Gandra,Largo Padre Eiró,Esposende,Braga,Associação,1995,505186608
Centro Social João Paulo II,"Rua João Paulo II, n.o 16",Esposende,Braga,"Instituto deOrganizaçãoReligiosa",1985,501545921
Fundação Lar de Santo António,Forjaes,Esposende,Braga,Fundação,1983,500792658
Irmandade da Santa Casa de Misericórdia de Esposende,Esposende,Esposende,Braga,Misericórdia,1983,501091980
Santa Casa da Misericórdia de Fão-Hospital e Lar S.João de Deus,Avenida Visconde São Januário,Esposende,Braga,Misericórdia,1982,500779112
Centro Social da Juventude de Belinho,Freguesia de Belinho,Esposende,Braga,Associação,1990,501617949
Centro de Intervenção Cultural e Social de Palmeira de Faro,"Rua do Centro Social, n.o 51",Esposende,Braga,Associação,1999,501914773
Grupo de Acção de Solidariedade Social de Antas (GRASSA),freguesia de Antas,Esposende,Braga,Associação,2002,504197908
"Ass. de Defesa, Desenvolvimento e Promoção do Centro Infantil da EscolaAntónio Correia de Oliveira",Rua de S. João,Esposende,Braga,Associação,2003,501399941
Centro Social Paroquial de Fonte Boa,"Avenida da Igreja,",Esposende,Braga,"Centro SocialParoquial",2004,506608000
ASFR - Associação Social de Fonte Boa e Rio Tinto,"Rua D. Frei Bartolomeu dos Mártires,n.o 125",Esposende,Braga,Associação,2019,515239089
Associação Cultural e Recreativa de Fornelos,Rua da Quintã,Fafe,Braga,Associação,1997,502643102
Associação Cultural e Recreativa de Travassós,"Rua da Capela, n.o 391",Fafe,Braga,Associação,1989,501947744
Centro Infantil de Golães,"Lugar de Assento, n.o 90",Fafe,Braga,Associação,1983,501542477
Centro para Formação da Juventude de Arões,"Rua do Assento, n.o 316 - Vila deArões",Fafe,Braga,Associação,1981,501082883
Centro Social da Paróquia de Antime,"Rua Major Miguel Ferreira, 940",Fafe,Braga,"Centro SocialParoquial",1992,502636874
Centro Social da Paróquia de Golães,"Avenida da Igreja, n.o 171",Fafe,Braga,"Centro SocialParoquial",1994,502788240
Centro Social da Paróquia de Moreira de Rei,"Lugar de Assento, Freguesia deMoreira de Rei",Fafe,Braga,"Centro SocialParoquial",1990,502255870
Centro Social da Paróquia de Serafão,"Rua da Igreja,",Fafe,Braga,"Centro SocialParoquial",1992,502486910
Centro Social da Paróquia de Silvares,"Rua do Assento, n.o 132",Fafe,Braga,"Centro SocialParoquial",1992,502754826
Centro Social da Paróquia de S. Romão de Arões,"Avenida de Boucó, n.o 400",Fafe,Braga,"Centro SocialParoquial",1992,502604034
Centro Social da Paróquia de S. Martinho de Medelo,"Lugar de Ascenção, Freguesia deMedelo",Fafe,Braga,"Centro SocialParoquial",1993,502714603
Centro Social e Paroquial de Revelhe,"Rua da Igreja, n.o 125",Fafe,Braga,"Centro SocialParoquial",1996,503446173
Jardim de Infância de Antime,Bairro de Antime,Fafe,Braga,Associação,1993,501146520
Santa Casa da Misericórdia de Fafe,"Rua Combatentes da GrandeGuerra, n.o 174",Fafe,Braga,Misericórdia,1982,501403256
Solidariedade Grupo Cultural e Recreativo Martim de Freitas,"Rua Martim de Freitas, n.o 339",Fafe,Braga,"Instituto deOrganizaçãoReligiosa",1985,500854815
Centro Social Paroquial de Regadas,"Rua 5 de Outubro, n.o 2173",Fafe,Braga,"Centro SocialParoquial",2000,504017292
Centro Social Paroquial de São Miguel do Monte,"Rua da Igreja Nova, n.o 6",Fafe,Braga,"Centro SocialParoquial",2001,504960539
Centro Social Paroquial de Paços,"Lugar da Igreja, Paróquia de S.Vicente de Paços",Fafe,Braga,"Centro SocialParoquial",2001,504906453
Jardim de Infância Monte Longo,Avenida da Liberdade,Fafe,Braga,Associação,2004,501628630
Associação Ribeirense de Solidariedade Social e Apoio à Família,"Lugar de Assento, freguesia deRibeiros",Fafe,Braga,Associação,2004,506331938
ACSSR - Associação Cultural e de Solidariedade Social de Regadas,Edifício da Junta de Freguesia,Fafe,Braga,Associação,2006,514509309
Centro Social e Paroquia de Armil,"Rua do Assento, 147",Fafe,Braga,"Centro SocialParoquial",2007,509724043
Centro Social Paroquial de S. Gens,Lugar de Mosteiro,Fafe,Braga,"Centro SocialParoquial",2008,508408105
Associação Recreativa e Cultural de Santo Ovídio,Largo de Santo Ovídio,Fafe,Braga,Associação,2010,504833162
SENTIR - Associação para a Integração e Reabilitação Social,"Urbanização Montenegro, no 40 - 2oEsq",Fafe,Braga,Associação,2012,509978088
"Escola do Livro Associação, IPSS","Rua dos Aliados, n.o 337 - R/chãoDt.o",Fafe,Braga,Associação,2021,516036432
Centro Social Padre Manuel Joaquim de Sousa,Rua Padre Silva Gonçalves,Guimarães,Braga,Associação,1988,501501290
Associação de Reformados de Lordelo,"Rua Padre João Paiva, n.o 15",Guimarães,Braga,Associação,1996,503479675
Associação para Desenvolvimento das Comunidades Locais,"Rua Padre Arieira, n.o 613",Guimarães,Braga,Associação,1996,503149241
"Centro de Solidariedade, Social Cultura e Desporto de Somelos","Rua 25 de Abril, n.o 1681",Guimarães,Braga,Associação,1991,501559108
Centro Juvenil de São José Guimarães,"Rua D. Domingos da SilvaGonçalves",Guimarães,Braga,Associação,1982,500876053
Centro Paroquial de São Romão de Mesão Frio,"Largo da Igreja, n.o 52",Guimarães,Braga,"Centro SocialParoquial",1983,501430474
Centro Paroquial Moreira de Cónegos,"Rua de Santa Marta, n.o 9",Guimarães,Braga,"Centro SocialParoquial",1990,501983988
